trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
184,0,184,0,477.2071726,,477.1622441,10,477.2071726,477.2071726,0.024293300000067575,478.00968529999994,[-0.116],[0.172],[1],[0],[0],[0.823059599999965],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
185,0,185,0,478.04112489999994,,478.0121764,5,478.04112489999994,478.04112489999994,0.017382100000077116,481.36444679999994,[0.426],[-0.132],[1],[0],[0],[3.3348347999999532],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
186,0,186,0,481.3952467,,481.3668518,5,481.3952467,481.3952467,0.012503199999969183,483.5160878,[-0.252],[0.27],[1],[0],[0],[2.1366188999999167],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
187,0,187,0,483.5468616,,483.5186478,5,483.5468616,483.5468616,0.012687900000059926,486.21935719999993,[0.234],[-0.224],[1],[0],[0],[2.6879305999999588],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
188,0,188,0,486.2671519,,486.2215828,10,486.2671519,486.2671519,0.024551599999995233,487.9720362,[0.118],[0.052],[1],[0],[0],[1.7258204000000887],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
189,0,189,0,488.01912079999994,,487.97516349999995,10,488.01912079999994,488.01912079999994,0.023426699999959055,490.0569876,[0.058],[0.332],[1],[0],[0],[2.058296700000028],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
190,0,190,0,490.08792249999993,,490.05934340000005,5,490.08792249999993,490.08792249999993,0.011871499999983826,493.1111583,[-0.464],[0.034],[1],[0],[0],[3.0397206000000097],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
191,0,191,0,493.14127119999995,,493.1134943,5,493.14127119999995,493.14127119999995,0.012229599999955099,495.93054879999994,[0.344],[0.166],[1],[0],[0],[2.8046439999999393],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
192,0,192,0,495.97746190000004,,495.9329413,10,495.97746190000004,495.97746190000004,0.023934599999961392,498.4332871,[-0.038],[-0.142],[1],[0],[0],[2.47640100000001],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
193,0,193,0,498.4640436,,498.43576690000003,5,498.4640436,498.4640436,0.012852199999997538,500.1678291,[0.306],[0.342],[1],[0],[0],[1.7190660999999636],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
194,0,194,0,500.21555169999993,,500.17016399999994,10,500.21555169999993,500.21555169999993,0.024493900000038593,502.1531117,[0.26],[-0.068],[1],[0],[0],[1.9583227000000534],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
195,0,195,0,502.18461269999995,,502.15589070000004,5,502.18461269999995,502.18461269999995,0.013429599999994934,504.3065032,[0.464],[0.138],[1],[0],[0],[2.1371034999999665],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
196,0,196,0,504.35355439999995,,504.30887079999997,10,504.35355439999995,504.35355439999995,0.02367309999999634,505.94134679999996,[0.292],[-0.314],[1],[0],[0],[1.6086162999999942],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
197,0,197,0,505.97199870000003,,505.9436539,5,505.97199870000003,505.97199870000003,0.011718599999994694,508.8442193,[0.008],[0.22],[1],[0],[0],[2.8887832000000344],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
198,0,198,0,508.8921522,,508.8467166,10,508.8921522,508.8921522,0.02320350000002236,510.61324970000004,[-0.252],[0.142],[1],[0],[0],[1.743267400000036],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
199,0,199,0,510.66023549999994,,510.6156123,10,510.66023549999994,510.66023549999994,0.022320499999977983,512.2979943999999,[-0.024],[0.316],[1],[0],[0],[1.6599277000000257],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
